customer_id,age,gender,annual_income,total_spent,num_purchases,avg_purchase_value,online_activity_score,loyalty_program,days_since_last_purchase,num_site_visits,customer_segment
CUST_0804,62,Male,83646,27131.070139259202,85,147.67839316083806,45.757533225043176,0,193,50,medium_value
CUST_0805,22,Female,23654,38118.90044898301,2,23.294211440839298,47.538585535548236,0,31,38,medium_value
CUST_0806,50,Male,109022,41699.13310068552,189,466.74635595748214,78.30002313472019,0,105,32,medium_value
CUST_0807,18,Male,38743,22078.02338058996,58,943.3465879199367,75.01532294315125,0,203,32,medium_value
CUST_0808,35,Female,68368,15186.429142639538,107,327.20047702791925,45.68178045561352,0,0,28,medium_value
CUST_0809,49,Male,110025,13040.811376123014,123,662.834975036553,84.56673490987714,0,244,68,medium_value
CUST_0810,64,Female,94172,9811.72945157311,188,653.9741763667786,11.423713859139584,0,71,69,medium_value
CUST_0811,66,Male,26441,2976.6143517313417,168,254.82470314684193,25.53533502289015,0,305,30,medium_value
CUST_0812,28,Female,139735,17188.154143852196,164,652.173122579745,82.79764635022515,0,14,79,medium_value
CUST_0813,38,Male,44611,13585.359837326085,114,216.2723044154568,37.79940386261531,1,52,30,medium_value
CUST_0814,43,Male,139891,48324.22755473373,107,126.3973765090046,98.11815587938422,0,7,88,medium_value
CUST_0815,42,Female,127971,27929.67042987719,37,702.8763691318917,46.62532815278354,0,329,45,medium_value
CUST_0816,39,Male,32149,17429.124247622327,79,117.87361301839715,79.19356229637641,0,45,96,medium_value
CUST_0817,44,Female,120102,29065.33328958543,92,996.9246724964086,40.23070413823719,0,324,76,medium_value
CUST_0818,66,Male,79189,7045.9153971502055,18,187.53513914447817,42.49535190624304,0,113,51,medium_value
CUST_0819,30,Female,127904,22257.783085189923,98,596.1711534426753,38.28831472841835,1,146,9,high_value
CUST_0820,50,Female,41675,31349.092638911086,63,414.3176985555264,71.90756205108117,1,165,87,high_value
CUST_0821,51,Female,91031,24496.001806443324,150,130.75449029363875,54.75178840599945,1,138,73,high_value
CUST_0822,58,Female,62668,20148.76215265078,139,32.70468803952633,94.37781113683691,0,116,40,medium_value
CUST_0823,52,Male,33673,49693.03460609494,186,624.6186208813691,25.089031653410476,0,298,94,medium_value
CUST_0824,18,Male,149582,44027.70663123146,185,807.7237759701804,10.056273208344436,1,275,76,high_value
CUST_0825,38,Female,96666,31207.95731215606,4,842.8055831992103,39.326148509921524,0,276,2,medium_value
CUST_0826,65,Female,108204,28511.93032299591,135,485.2999057115498,61.6712707646776,0,337,58,medium_value
CUST_0827,23,Female,100758,31070.957943246744,61,778.5681898464736,86.0798936915495,1,312,51,high_value
CUST_0828,45,Male,85429,10145.474180339419,107,674.482897821102,34.619688668032765,0,177,33,medium_value
CUST_0829,34,Male,43669,19817.3733888895,54,725.6332548616375,65.37867511244616,0,329,48,medium_value
CUST_0830,22,Male,54068,2069.0306912558763,88,495.136010195705,35.01986810232191,0,353,27,medium_value
CUST_0831,48,Male,108789,23829.747270592652,68,635.2446815409164,61.72195829944581,0,153,82,medium_value
CUST_0832,22,Female,29435,27196.926739487393,129,806.4982840081767,88.48079470306509,0,200,86,medium_value
CUST_0833,55,Female,114088,11464.71183155016,55,400.8947546792379,23.135764225940903,0,114,95,medium_value
CUST_0834,20,Female,72249,48205.03947355913,3,806.9490063632458,40.424164210703914,0,158,12,medium_value
CUST_0835,40,Male,57384,45481.78508576837,166,594.0567585751176,99.32651964297466,0,41,96,medium_value
CUST_0836,54,Male,148782,36134.9474492497,121,170.0715192489323,86.85570282494608,0,246,97,medium_value
CUST_0837,54,Male,101929,26715.992775391594,129,29.56073643846169,56.463985789620196,1,67,96,high_value
CUST_0838,27,Female,147959,43511.46106641948,102,365.9398323971563,51.66275918542753,0,325,68,medium_value
CUST_0839,27,Female,96153,6619.5519567907995,38,548.9628466548581,28.4600382304681,0,333,66,medium_value
CUST_0840,36,Male,124056,39546.43873431676,85,840.6212504424709,51.72094276935294,0,195,60,medium_value
CUST_0841,34,Female,95388,6328.55861694573,157,131.84825173954496,84.81814982799472,1,89,59,medium_value
CUST_0842,38,Male,51401,39731.11206121533,133,801.2053159451613,68.51745132777806,0,110,70,medium_value
CUST_0843,31,Male,145511,13860.801655742713,92,863.6940008368908,29.004402817798656,0,358,23,medium_value
CUST_0844,26,Female,91831,43866.81999280763,21,154.9340495658296,20.146392105353293,0,144,62,medium_value
CUST_0845,63,Male,139503,47207.700481887354,199,852.3363477076979,26.52085369968291,1,274,85,high_value
CUST_0846,18,Female,135760,7524.9188733152705,195,991.4963000035781,16.975920139282653,0,178,60,medium_value
CUST_0847,68,Male,121529,23187.512692763135,109,728.2046368929964,9.564069602371594,0,240,22,medium_value
CUST_0848,62,Female,147834,49051.270170317985,47,785.845833415863,41.9136174442055,0,325,29,medium_value
CUST_0849,30,Female,54084,24222.031055060015,84,994.443191221079,11.32996043982677,0,318,59,medium_value
CUST_0850,21,Female,140387,43191.0213734758,83,607.4538442733157,17.191255772710434,1,330,17,high_value
CUST_0851,18,Male,130641,29477.70295435286,35,311.34695010616815,54.73246843394861,1,152,95,medium_value
CUST_0852,66,Male,125111,18828.962405188133,196,838.3431799056754,16.459927369957473,0,103,55,medium_value
CUST_0853,57,Female,75826,14360.599420740924,69,616.4133486240731,6.3879767430902845,1,74,52,medium_value
CUST_0854,49,Female,56451,10240.832245195756,129,583.2894466023517,31.73888500278852,0,127,6,medium_value
CUST_0855,51,Male,27227,38113.72974974709,196,257.3673777364681,22.031909862196752,0,198,96,medium_value
CUST_0856,45,Male,51910,19388.37129046909,140,757.5525982349722,51.53051879943767,0,153,68,medium_value
CUST_0857,48,Male,56041,25612.64556381748,188,86.25893948079577,10.236708458320932,0,55,91,medium_value
CUST_0858,25,Female,108920,24667.041452058977,27,924.6656354406879,75.17707876829782,1,277,71,medium_value
CUST_0859,56,Male,85681,28906.223558733247,56,329.1943434666323,90.62335194351387,0,344,78,medium_value
CUST_0860,43,Male,123314,43292.299566665155,23,132.1357795260405,74.34351739561944,0,18,51,medium_value
CUST_0861,51,Female,101571,49038.89324481312,153,445.1547004369067,53.282703740139425,0,158,3,medium_value
CUST_0862,20,Male,85481,20438.452007833464,21,47.25755971025049,86.06678217888852,0,25,33,medium_value
CUST_0863,67,Male,88576,41393.19421310452,61,686.2030632936414,69.49183797815076,0,168,68,medium_value
CUST_0864,29,Male,127958,38249.93695327041,63,903.1919828931294,1.0551122450189854,0,22,32,medium_value
CUST_0865,18,Female,149265,28719.094677633104,122,838.0766921028162,39.40901527745031,1,46,68,high_value
CUST_0866,61,Female,147556,47806.75246623546,52,131.73262608064167,85.09518994068,0,12,37,medium_value
CUST_0867,22,Female,84174,10103.678324867298,88,130.6397814221932,34.58588579752693,0,216,97,medium_value
CUST_0868,47,Female,46160,5552.284094450109,153,814.3673099126428,3.52151735255235,1,321,25,medium_value
CUST_0869,47,Female,135170,42712.702151075566,55,924.6330032301004,74.61796385522723,1,193,0,high_value
CUST_0870,34,Female,137867,22013.57585002404,46,463.3664806843217,80.20382702828685,0,143,3,medium_value
CUST_0871,65,Female,37633,42363.74582493232,32,501.4762613291971,16.059369504330856,1,72,38,medium_value
CUST_0872,64,Male,114880,44665.201239251204,55,321.67073117879727,53.73404968431812,0,155,53,medium_value
CUST_0873,40,Male,37014,3216.6339215916646,96,894.793792665132,19.195543899572577,0,76,89,medium_value
CUST_0874,32,Female,100532,44184.89167300443,133,646.6783907658942,71.92344190441467,0,168,32,medium_value
CUST_0875,54,Male,69104,22471.120862934167,36,291.81031928153163,27.155045517748565,1,286,32,medium_value
CUST_0876,38,Male,61621,25570.581201311186,110,302.28895669898037,31.621512256333006,0,84,71,medium_value
CUST_0877,31,Female,97231,31366.96630355119,177,891.7440726982844,84.49708536401013,0,181,19,medium_value
CUST_0878,19,Male,88388,46326.49207583133,106,18.56585378629236,47.63223522069043,0,314,15,medium_value
CUST_0879,28,Male,36014,1053.893112045225,58,326.11293986300524,66.97544512182478,1,296,20,medium_value
CUST_0880,68,Male,112578,23894.489069059073,39,556.5848978102872,40.23730507224676,0,111,44,medium_value
CUST_0881,56,Male,53755,34417.32991728498,80,152.476374788828,29.80068571937554,0,229,89,medium_value
CUST_0882,55,Male,60390,36163.0771891416,97,96.63826042859185,62.547806042466135,0,95,86,medium_value
CUST_0883,51,Female,43711,34657.368333701685,113,816.1999494351072,15.485757407882128,1,167,81,high_value
CUST_0884,55,Female,111658,6808.31295746528,61,894.9323667052647,37.2999835566863,1,155,61,medium_value
CUST_0885,67,Female,77993,15039.839859746893,137,824.4883886941985,20.903703738592228,0,104,30,medium_value
CUST_0886,51,Male,94696,17999.90471830897,6,899.293950288661,69.57949669407455,0,192,41,medium_value
CUST_0887,35,Female,47213,40241.416663207296,109,555.3464112030797,94.42088383461076,1,329,11,high_value
CUST_0888,47,Male,135788,14010.117633486196,35,813.1968303853902,99.55109680158664,0,131,64,medium_value
CUST_0889,32,Male,124956,10614.177696973438,39,387.1224251991449,45.027681044159074,1,354,72,medium_value
CUST_0890,44,Male,77784,47876.656150001,150,667.9365221716433,25.253038963644446,1,137,2,high_value
CUST_0891,68,Male,27421,542.2779271620981,169,988.8913537322186,44.282937038432415,0,330,89,medium_value
CUST_0892,51,Female,106936,49891.260698530714,118,229.5990852199318,84.72694099627238,0,269,8,medium_value
CUST_0893,69,Female,119073,33873.38281298404,5,392.9502475596252,20.600567855203987,0,37,50,medium_value
CUST_0894,55,Male,37727,41440.61804251094,170,482.6471404235352,95.20956516529237,0,44,15,medium_value
CUST_0895,50,Female,132418,14801.50787767504,87,142.32540958495147,34.1865768798151,0,162,87,medium_value
CUST_0896,41,Male,24358,814.3323555862929,76,85.6334174127315,98.5803659450305,0,330,77,medium_value
CUST_0897,32,Female,85108,36919.68897622035,195,830.5742519900163,83.86088875339622,0,252,2,medium_value
CUST_0898,47,Female,146609,41723.81539033372,158,976.9104009634483,80.85705341473903,0,168,97,medium_value
CUST_0899,59,Male,114018,37049.758984480606,57,407.7014385105104,31.79046737732836,0,284,96,medium_value
CUST_0900,68,Female,144457,7228.229336311846,127,92.21158701368,0.8777211947929464,0,273,23,medium_value
CUST_0901,34,Male,52117,37696.053320622756,29,70.4827018871236,38.213290882598784,1,19,72,medium_value
CUST_0902,22,Female,108700,38469.246827171286,165,891.8616153284972,30.180936966269368,0,238,12,medium_value
CUST_0903,46,Male,51910,32961.17173193574,87,466.49517847904156,3.7396990408797293,1,269,1,high_value
CUST_0904,21,Male,146888,38329.185046499755,141,323.42717997957993,50.536525650592964,0,309,70,medium_value
CUST_0905,27,Female,118032,42311.47983991884,160,479.0789648832025,40.30313112827366,0,30,20,medium_value
CUST_0906,34,Female,75754,30718.845300449175,46,321.7125742188856,63.45564677415248,1,313,18,medium_value
CUST_0907,27,Male,82438,4521.375227086985,116,491.5905964310819,62.11863221940832,0,103,88,medium_value
CUST_0908,34,Female,129847,24432.627702393824,112,860.2586149333472,12.074663589668011,0,169,46,medium_value
CUST_0909,37,Female,49371,3974.7018001130928,151,594.3398642067853,97.69655461266225,0,185,21,medium_value
CUST_0910,41,Male,71501,20436.3972485183,45,696.1805039461245,18.693142944144693,0,127,74,medium_value
CUST_0911,22,Male,80946,20414.61380736882,145,367.8473228531649,44.527402476470456,0,209,32,medium_value
CUST_0912,51,Female,58467,3393.891222598055,104,739.8133491179661,48.811754343373494,0,280,31,medium_value
CUST_0913,23,Male,37625,17506.144645077016,85,668.2839994549755,81.30627972141201,0,252,63,medium_value
CUST_0914,19,Male,53893,5638.805129686611,194,123.96418776329617,9.922959609464677,0,18,84,medium_value
CUST_0915,30,Male,96329,40430.93697946019,134,574.7796388500067,42.864427920853174,0,199,38,medium_value
CUST_0916,60,Female,51007,47389.63249562709,108,260.4597788282092,62.85021702362039,0,219,83,medium_value
CUST_0917,60,Female,111302,3708.5921153711365,18,805.0751912854248,21.515562162405555,0,135,71,low_value
CUST_0918,65,Male,59532,47760.2488438559,94,428.80801992460476,62.74678987660728,0,222,41,medium_value
CUST_0919,28,Female,74253,26176.572306903585,150,994.7107443705047,92.36648375496527,1,2,8,high_value
CUST_0920,68,Male,32323,15048.327329898308,33,97.03793574926897,99.7518131172675,0,235,24,medium_value
CUST_0921,64,Female,131335,3935.417556280559,158,781.4461234264578,3.2451076790675715,0,341,88,medium_value
CUST_0922,40,Male,132356,25081.15097671385,126,675.3332248744457,23.55882282446775,0,227,96,medium_value
CUST_0923,33,Male,130944,39746.32567008836,160,768.661336437752,31.030711579169747,1,141,1,high_value
CUST_0924,48,Female,93379,35383.61521560824,170,310.99214651300406,39.91261004449661,0,8,18,medium_value
CUST_0925,28,Male,34210,2606.277972052291,122,494.5942169354886,24.22571575847674,1,189,19,medium_value
CUST_0926,33,Female,36456,3737.801584858385,138,797.5259771250899,20.348799455531253,0,349,92,medium_value
CUST_0927,25,Female,51367,20203.376803368592,115,236.37862496275073,95.45538424175,0,164,69,medium_value
CUST_0928,21,Male,74624,14834.99565299237,164,229.9030308047088,91.85216027705178,1,138,16,medium_value
CUST_0929,57,Male,30106,11695.977720496787,162,553.2956985284577,4.6992501003117475,0,275,88,medium_value
CUST_0930,21,Female,123493,14122.12449554481,28,525.9457616322065,33.881302160484815,0,290,67,medium_value
CUST_0931,42,Male,88008,40193.788890514545,11,285.85115806086816,40.51485536784066,1,52,93,medium_value
CUST_0932,20,Male,145926,46468.47987622951,167,301.58527227219867,23.901453466594337,1,174,83,high_value
CUST_0933,49,Male,135395,20314.624456925565,47,281.45593739053265,62.88728969881755,0,109,2,medium_value
CUST_0934,20,Male,136492,45314.9390064116,127,772.6545016884952,64.0380746644241,0,202,86,medium_value
CUST_0935,44,Male,92240,16142.63549226931,147,653.6413612346483,85.05042283285971,1,135,50,medium_value
CUST_0936,46,Female,84315,23874.205618555203,118,833.2550974932014,74.08692683852178,0,3,81,medium_value
CUST_0937,49,Female,89249,11378.846991018387,143,975.5956631724517,54.25733269659556,1,154,25,medium_value
CUST_0938,67,Male,90587,32059.754504574616,126,476.7934747906265,65.35867700444199,0,171,55,medium_value
CUST_0939,68,Male,30756,48951.157647222964,156,71.36041199842161,27.39887815430181,0,357,99,medium_value
CUST_0940,36,Male,88011,30214.305492564596,152,52.851848859975256,59.30561899673577,1,46,63,high_value
CUST_0941,38,Female,56378,17954.92279726609,72,299.186714075261,48.92272547499192,0,93,7,medium_value
CUST_0942,22,Male,24255,32426.090554927367,107,932.8818664056886,13.33444673163704,0,47,80,medium_value
CUST_0943,35,Female,34484,6233.74185542284,137,525.5969896960205,24.25442765829707,0,239,94,medium_value
CUST_0944,45,Female,145703,44444.08810524339,175,275.42758349972854,29.169345072158603,0,346,36,medium_value
CUST_0945,59,Female,76549,25203.889143913835,33,402.17096053846444,92.4309567052558,0,212,96,medium_value
CUST_0946,39,Male,54503,22522.552127778137,190,600.6021318676475,23.038663938588943,1,339,26,high_value
CUST_0947,38,Female,144465,29334.652943830606,19,654.684909847153,28.924390281966815,0,323,44,medium_value
CUST_0948,23,Male,93794,31276.714753191183,195,158.1499122339905,36.93541300894323,0,138,3,medium_value
CUST_0949,18,Female,145941,3681.612730703,74,977.1465181624501,66.3742738625387,1,204,85,medium_value
CUST_0950,22,Male,126283,34162.59933904778,168,547.0483658478748,11.823839247214051,0,72,89,medium_value
CUST_0951,58,Female,120732,12172.390847744926,175,140.0098762033179,95.3945212493776,0,3,95,medium_value
CUST_0952,29,Male,65113,35726.23636207883,193,894.167077079403,86.55712200947644,0,75,87,medium_value
CUST_0953,43,Female,125730,41144.48623977142,157,79.26523892403166,57.721607300895016,1,328,98,high_value
CUST_0954,63,Male,94069,40217.52952687076,178,908.1967560116251,67.40378674249567,0,76,36,medium_value
CUST_0955,51,Male,118117,27669.79827365367,98,996.5828280075375,1.666047124421599,0,303,95,medium_value
CUST_0956,66,Male,25249,26056.477626306485,141,701.9296401607214,33.89447753484487,0,255,70,medium_value
CUST_0957,31,Male,145654,7229.510470836644,129,771.5949849686198,79.5660230661442,0,101,32,medium_value
CUST_0958,43,Female,139979,38789.772905116464,162,340.61632228514895,7.748297379238589,0,105,30,medium_value
CUST_0959,62,Female,39201,13643.328084291046,93,941.8689684702641,28.23138342107202,0,332,54,medium_value
CUST_0960,44,Male,145541,24885.101598615533,176,532.0653962778258,58.52968283343113,0,38,11,medium_value
CUST_0961,26,Female,78576,14285.277237083084,48,733.7265043645671,25.641302769894182,1,313,10,medium_value
CUST_0962,43,Male,138562,6778.035313684688,177,924.487177331723,93.39779741445192,0,274,87,medium_value
CUST_0963,64,Male,145281,31514.929074897656,64,975.3040760956308,13.105863080429037,0,87,71,medium_value
CUST_0964,39,Female,29686,2811.168537662901,61,834.038334813691,79.73943579077786,0,210,31,medium_value
CUST_0965,64,Male,132413,37457.39718289738,157,306.50241944711985,50.794869190640824,0,76,56,medium_value
CUST_0966,47,Male,73363,15947.581083529722,39,966.714778969322,75.0330775819956,0,76,37,medium_value
CUST_0967,60,Female,117543,106.72118092381747,128,629.9789335873539,31.071532831144744,0,27,59,medium_value
CUST_0968,65,Male,20661,25605.344047937768,88,930.9892639702,51.44896023120388,0,244,85,medium_value
CUST_0969,34,Male,64843,2437.910235527396,26,677.7245006852801,85.68353497231763,1,65,97,medium_value
CUST_0970,43,Male,115673,13880.860935262883,17,310.70276703848185,46.68780991231044,0,265,18,medium_value
CUST_0971,53,Male,80963,35378.12672404024,71,373.17440152210185,35.971986191026964,0,204,83,medium_value
CUST_0972,18,Female,133092,3228.2121189311065,13,552.7194182174258,53.61553862527361,0,57,55,low_value
CUST_0973,25,Female,62828,41982.990768564516,69,791.0647673520826,71.73627530363669,0,200,13,medium_value
CUST_0974,66,Female,68604,290.6141406632971,26,321.39263858363324,44.356334549850274,0,224,32,medium_value
CUST_0975,52,Male,30526,12416.511073174923,49,581.8325103035211,93.8876975142273,0,141,9,medium_value
CUST_0976,69,Male,88910,37071.112401988365,195,348.8968686085195,29.494582404234205,0,83,79,medium_value
CUST_0977,32,Female,45592,15881.880471492408,7,816.6905576119316,47.54636061691204,1,142,63,medium_value
CUST_0978,64,Male,48982,5184.430164494075,58,469.3944532991107,75.69276593414415,0,351,63,medium_value
CUST_0979,39,Male,20207,18075.672548141352,49,81.3392127186208,68.91210904957582,0,32,61,medium_value
CUST_0980,31,Male,120969,13592.624990587825,103,170.2222588741287,86.36410524171562,0,151,67,medium_value
CUST_0981,43,Male,137181,42151.32391781169,53,65.79914428153413,99.68091806811088,0,157,90,medium_value
CUST_0982,45,Female,108733,15736.061087498641,193,501.8064312842536,42.68583287950896,0,140,91,medium_value
CUST_0983,40,Female,118936,39467.73034162276,62,110.80561086148603,11.115087978331184,1,250,42,high_value
CUST_0984,31,Female,144982,44604.42002605566,17,118.56926946308394,3.0415880807967977,0,302,79,medium_value
CUST_0985,41,Male,145839,21747.489236868823,171,941.3430187381852,72.68769061397717,1,111,58,high_value
CUST_0986,19,Female,88619,45506.16287833416,25,873.2917968151752,87.40136713087156,1,143,51,medium_value
CUST_0987,62,Female,49328,18928.170892763323,131,454.82616382730913,22.07125859444187,0,208,96,medium_value
CUST_0988,43,Male,66479,48207.512982856395,29,985.8762942459548,15.844803718990597,0,223,18,medium_value
CUST_0989,31,Male,128427,4555.547273826089,117,5.185595529809798,6.2205091525690985,0,42,20,medium_value
CUST_0990,68,Female,40103,34382.261398511815,160,615.9095589920269,82.27029217172064,0,263,21,medium_value
CUST_0991,24,Female,59891,24741.32061880074,26,618.3460364850107,31.138193989258433,1,243,8,medium_value
CUST_0992,20,Female,30754,19443.67539223679,124,460.1558405905388,40.169689275977646,0,2,8,medium_value
CUST_0993,64,Female,119983,31672.322749555184,144,399.96323306962137,50.27501916096123,1,124,72,high_value
CUST_0994,40,Male,101437,35222.46887255312,25,458.10621980320457,83.94532342095508,0,267,26,medium_value
CUST_0995,63,Female,118540,317.72715555042345,54,417.8856338992821,65.0833221561485,1,83,16,medium_value
CUST_0996,60,Female,92982,8430.959128485216,156,731.8400150948879,61.50646298578113,1,15,43,medium_value
CUST_0997,64,Male,122747,35680.997926652504,73,139.67865779841765,17.56720999559107,0,333,44,medium_value
CUST_0998,62,Female,75922,33352.6321375525,120,201.6510244881745,51.318989170982974,0,58,7,medium_value
CUST_0999,35,Male,68231,48305.77050592099,56,184.61563725046148,71.53810171786552,0,176,79,medium_value
CUST_1000,55,Male,49301,38075.78573351407,65,266.15823219565823,97.32608830304918,1,62,17,high_value
